USPTO,Author_Id,Filing_Date
6906449,5265,2002-11-27
6946596,5265,2002-09-13
6779347,5265,2002-05-13
6489704,5265,2000-03-06
6396191,5265,2000-11-22
4660203,5265,
4589113,5265,
10910559,3730,2019-05-31
10429175,3730,2017-12-01
10156534,3730,2014-05-15
9012992,3730,2012-06-27
8723186,3730,2011-02-25
7727650,3730,2008-05-30
7194891,3730,2004-04-20
5464509,3730,
5338416,3730,
16/260860,3730,
15/828848,3730,
10187041,2715,2016-10-22
9991076,2715,2015-07-27
9608652,2715,2015-02-06
9252658,2715,2012-10-12
9214912,2715,2013-10-15
7319425,2715,2006-01-30
5499027,2715,
5028977,2715,
16/233410,15250,
16/416781,15250,
16/959600,15250,
16/444467,15250,
16/876477,20680,
16/757296,20720,
8830793,1730,
10528701,6875,2016-02-16
10388405,6875,2016-08-12
10327709,6875,2016-08-12
9375160,6875,2012-09-10
9332911,6875,2012-08-13
8821402,6875,2013-01-25
8366627,6875,2009-09-08
8282564,6875,2008-05-15
8262579,6875,2008-05-16
8235910,6875,2008-05-16
62/831678,6875,
62/665996,6875,
17/051847,6875,
16/452631,6875,
16/452631,6875,
10993639,2240,2016-10-24
10898351,2240,2016-08-10
10806605,2240,2013-03-15
10695256,2240,2017-05-02
10588759,2240,2016-04-14
10561563,2240,2014-12-16
10485681,2240,2010-08-19
10342681,2240,2016-04-06
10307272,2240,2016-11-03
9975249,2240,2015-12-22
9682005,2240,2013-02-22
9539117,2240,2014-10-21
9498401,2240,2012-12-20
9474634,2240,2014-10-22
9339397,2240,2014-05-21
9333097,2240,2011-06-28
9221177,2240,2013-04-18
9149370,2240,2013-08-05
9032635,2240,2012-12-14
8870967,2240,2009-10-29
8864846,2240,2010-02-01
8808214,2240,2011-11-18
8734528,2240,2012-12-21
8551029,2240,2013-02-13
8512415,2240,2008-06-12
8500823,2240,2010-02-01
8376971,2240,2012-02-01
8287477,2240,2012-02-01
8075633,2240,2003-09-25
7799091,2240,2007-10-08
7313463,2240,2006-08-04
7295892,2240,2003-12-31
7279009,2240,2003-08-22
6764520,2240,2001-01-22
6610101,2240,2001-03-29
16/347666,2240,
17/063509,2240,
16/069837,2240,
16/754351,2240,
16/661483,2240,
17/120938,2240,
16/182298,2240,
16/427646,2240,
16/068531,2240,
16/458421,2240,
16/661283,2240,
16/344866,2240,
7492989,7370,2006-05-23
11022206,5880,2020-01-02
8608674,5880,2009-07-07
7618381,5880,2004-10-27
7556606,5880,2007-05-17
5794621,5880,
5466213,5880,
16/233410,23810,
16/416781,23810,
16/959600,23810,
10732044,16895,2019-12-05
10656012,16895,2018-12-21
10533895,16895,2019-01-10
10215639,16895,2016-09-01
16/853811,16895,
10852874,1050,2019-11-07
10850272,1050,2018-05-02
10509559,1050,2016-05-05
10337536,1050,2017-08-25
9931829,1050,2015-10-29
9448066,1050,2013-04-17
8648802,1050,2013-02-21
8064684,1050,2003-10-29
7747352,1050,2005-04-15
7098776,1050,2004-04-15
6791452,1050,
16/504165,1050,
10892520,1375,2018-01-19
10553866,1375,2011-07-19
10305149,1375,2018-05-08
10256516,1375,
9070932,1375,2011-10-11
9004909,1375,2012-02-03
8691464,1375,2010-06-07
16/091897,1375,
16/393645,1375,
17/118359,1375,
16/835149,1375,
17/251586,1375,
16/321711,1375,
16/442426,1375,
10,1375,
13/097244,1375,
16/835137,1375,
16/441300,1375,
16/514004,20760,
10983003,2760,2019-12-11
10979635,2760,2020-06-08
10852190,2760,2019-07-09
10718668,2760,2018-08-08
10634938,2760,2018-03-30
10610087,2760,2016-07-22
10571335,2760,2015-11-24
10386237,2760,2018-05-22
10240980,2760,2017-05-23
10006809,2760,2017-02-10
8928883,2760,2010-11-17
8837877,2760,
8394329,2760,2009-07-15
8203155,2760,2010-06-15
8115203,2760,2009-01-26
7872233,2760,2009-01-28
7447410,2760,2006-07-14
7415058,2760,2006-10-05
16/685201,2760,
16/263071,2760,
16/826489,2760,
16/456188,2760,
16/481710,2760,
16/928197,2760,
16/624054,2760,
16/989448,2760,
10656016,9305,2018-10-01
10126170,9305,2016-09-08
9036674,9305,2013-03-05
8619832,9305,2009-05-08
7692147,9305,2006-03-20
7548566,9305,2007-01-02
7158545,9305,2003-09-12
8701927,3220,2010-02-10
10935008,5885,2016-10-26
10743750,5885,2015-04-28
10658169,5885,2019-03-13
10485928,5885,2017-10-10
10463276,5885,2016-11-03
10444007,5885,2016-07-15
10326347,5885,2016-03-10
10236172,5885,2017-07-10
15/819296,5885,
10195113,5885,2015-04-29
10159793,5885,2015-06-30
10134501,5885,2011-07-28
10008339,5885,2017-12-04
6338623,5885,
9987037,5885,2015-05-06
9735000,5885,2016-02-17
9681798,5885,2014-05-21
9588087,5885,2014-10-23
9333060,5885,2010-12-15
9312117,5885,2014-05-02
9308326,5885,2014-09-18
9265461,5885,2010-08-31
9129743,5885,2011-10-03
9125990,5885,2010-12-03
9075011,5885,2013-11-18
9048029,5885,2011-07-27
8992466,5885,2012-12-07
8821434,5885,2011-10-07
8766493,5885,2011-07-01
8758271,5885,2010-08-31
8754371,5885,2012-02-14
8740838,5885,2011-10-07
8742633,5885,2013-07-16
8653697,5885,2011-10-03
8622894,5885,2011-12-30
8624699,5885,2009-11-09
8585062,5885,2009-11-09
8519575,5885,2009-11-09
5284962,5885,
2464483,5885,
8362660,5885,2009-11-09
8328755,5885,2010-10-18
8172790,5885,2007-08-31
8029745,5885,2009-05-19
7833189,5885,2006-02-13
7658868,5885,2006-11-21
7547556,5885,2004-10-05
7530975,5885,2003-09-08
7256529,5885,2002-06-13
7217266,5885,2001-05-30
7212851,5885,2002-10-24
7138075,5885,2003-03-19
7066922,5885,2002-10-21
6939323,5885,2002-07-19
6893877,5885,2001-05-07
6743633,5885,2000-11-10
6387331,5885,1999-01-05
6249076,5885,
6207034,5885,
6157113,5885,
6088100,5885,
6084321,5885,
14/256312,5885,
16/876527,5885,
12/969111,5885,
12/969280,5885,
12/796796,5885,
7967016,5885,2006-10-19
13/493592,5885,
14/107220,5885,
62/043490,5885,
14/107025,5885,
14/256254,5885,
14/253960,5885,
14/092505,5885,
10/267912,5885,
62/064543,5885,
13/587362,5885,
2013,5885,
14/144929,5885,
16/693881,5885,
16/401563,5885,
16/483881,5885,
13/445458,5885,
13/827212,5885,
16100113,5885,
10697871,16435,2017-10-06
10697964,16435,2017-10-06
10674435,3680,2017-03-14
10425634,3680,2018-02-01
10318608,3680,2015-08-21
9613285,3680,2015-04-24
9268025,3680,
9213916,3680,2013-03-13
8983198,3680,2013-03-13
8318902,3315,2007-08-10
5716411,3315,
5489304,3315,
4955893,3315,
4947840,3315,
4902289,3315,
4787900,3315,
4522753,3315,
4505266,3315,
4458678,3315,
4448718,3315,
4418691,3315,
4350629,3315,
4280954,3315,
4252759,3315,
4060081,3315,
10804018,23915,2017-09-21
10580573,23915,2017-03-13
10079092,23915,2015-11-25
10062485,23915,2015-02-12
9799435,23915,2016-04-05
9627119,23915,2014-07-14
9324486,23915,2013-06-17
9117578,23915,2013-03-13
8965468,23915,2012-10-25
7859374,23915,2006-10-03
5724820,23915,
10975406,2820,2015-07-15
9920438,2820,2012-07-09
9729182,2820,2015-04-28
9499848,2820,2013-08-13
9070556,2820,2015-01-20
8937001,2820,2012-01-10
8507226,2820,2012-06-26
8465803,2820,2012-07-23
8367525,2820,2010-01-23
8357424,2820,2009-01-12
8263335,2820,2011-04-25
8227035,2820,2009-07-19
8206952,2820,2011-02-01
8093144,2820,2003-05-23
7998528,2820,2003-02-14
7932025,2820,2003-12-10
7563482,2820,2007-12-24
7476442,2820,2003-07-17
6980196,2820,1997-03-18
6815218,2820,
6517995,2820,2000-03-14
6480182,2820,
6294401,2820,
6291925,2820,
6241921,2820,
6200508,2820,
6130773,2820,
6072716,2820,
6022648,2820,
5961804,2820,
16/136238,2820,
15/045243,2820,
10741744,4245,2018-09-24
8711600,4245,2012-03-19
7741634,4245,2008-03-26
5835314,4245,
5629922,4245,
16/867601,4245,
16/258457,16410,
5483153,5785,
4317175,5785,
4291249,5785,
4233548,5785,
4087711,5785,
4060754,5785,
3999091,5785,
3999093,5785,
3956648,5785,
3781578,5785,
3743875,5785,
10622098,2310,2018-08-29
15/933921,2310,
10171839,7035,
9602826,7035,
9479771,7035,2014-01-15
8781239,7035,2014-01-15
8754963,7035,2013-02-25
8687698,7035,2006-05-09
8660374,7035,2011-12-23
8509309,7035,2011-05-19
8451903,7035,2009-05-14
8405742,7035,2008-12-30
5771073,7035,
5640486,7035,
5625746,7035,
5508746,7035,
5485210,7035,
5457499,7035,
5453797,7035,
5444491,7035,
5422675,7035,
5408270,7035,
5394508,7035,
5369724,7035,
5339164,7035,
5309478,7035,
5226114,7035,
5218435,7035,
5187575,7035,
5174641,7035,
5161006,7035,
5072296,7035,
5016104,7035,
4838685,7035,
15/494384,1095,
16/696233,21315,
10960073,16975,2019-05-02
10300136,16975,2014-12-16
16/130368,16975,
16/036712,16975,
15/677256,9330,
10952642,15225,2017-11-09
10903073,15225,2017-11-08
10898138,15225,
10892407,15225,2018-09-28
10770289,15225,2016-09-08
10517155,15225,2018-02-23
10115894,15225,2016-12-22
9991113,15225,2017-06-05
16/372150,15225,
16/223541,15225,
16/605897,15225,
16/606650,15225,
16/487945,15225,
16/348128,15225,
16/763584,15225,
17/254623,15225,
16/107566,15480,
10986435,1335,2018-04-18
10566492,1335,2018-06-05
10475601,1335,2018-05-09
10256596,1335,2016-04-27
9991076,1335,2015-07-27
9419147,1335,2015-01-09
9395317,1335,2014-02-14
9391423,1335,2014-11-13
9352959,1335,2014-11-13
9187983,1335,
8933496,1335,2011-11-07
8678075,1335,2009-12-01
6914785,1335,2003-10-10
5932940,1335,
5594175,1335,
4943750,1335,
16/107566,1335,
15/956738,1335,
16/065520,1335,
10910559,15275,2019-05-31
15/901732,15275,
16/797391,15275,
16/225068,15275,
16/224968,15275,
16/860326,15275,
10850406,18040,2018-04-27
16/511492,18040,
16/851315,18040,
16/382407,17800,
10988842,15540,2018-09-24
10914637,15540,2019-06-23
10988842,1280,2018-09-24
10914637,1280,2019-06-23
10246637,1280,2016-05-07
10109752,1280,2013-11-26
9812525,1280,2016-12-09
9208919,1280,2013-02-01
9136488,1280,2013-05-29
8535553,1280,2009-04-13
16/382407,1280,
15/419090,1280,
16/081157,1280,
7562042,6990,2001-04-06
16/696233,20940,
10994025,16670,2018-05-11
10608672,21325,2018-07-03
10630917,22895,
11005413,2065,2017-06-22
10785858,2065,2016-02-03
10666091,2065,2018-11-08
10505334,2065,2018-04-03
10406723,2065,2014-03-13
10352856,2065,2016-12-14
10338000,2065,2013-09-24
10324237,2065,2017-03-31
10141790,2065,2017-10-25
10112321,2065,2014-03-13
10097044,2065,2016-06-20
10073191,2065,2015-02-24
9831682,2065,2014-08-13
9831722,2065,2016-03-29
9365013,2065,2011-07-07
9116537,2065,2011-05-20
9065286,2065,2014-06-12
9057830,2065,2011-07-19
9052434,2065,2010-02-26
9046647,2065,2013-02-19
8969831,2065,
8928543,2065,2012-07-13
8863556,2065,2007-10-03
8836172,2065,2012-11-15
8791599,2065,2009-12-30
8772972,2065,2009-12-30
8772971,2065,2009-12-30
8766485,2065,2009-12-30
8760007,2065,2009-12-16
8760008,2065,2009-12-30
8663522,2065,2011-10-12
8630519,2065,2011-10-05
8400020,2065,2009-12-16
8400021,2065,2009-12-16
8400022,2065,2009-12-23
8400023,2065,2009-12-23
8400019,2065,2009-12-16
8400018,2065,2009-12-16
8400024,2065,2009-12-30
8395283,2065,2009-12-16
8395282,2065,2009-03-31
8362651,2065,2009-10-01
8285091,2065,2010-07-12
8097983,2065,2009-05-08
8098966,2065,2010-06-18
8084889,2065,2009-03-31
8076801,2065,2009-05-14
8076800,2065,2009-03-31
8045257,2065,2009-05-22
8022576,2065,2009-03-31
7970022,2065,2009-02-26
7825543,2065,2008-03-26
7805029,2065,2009-03-05
7768694,2065,2008-02-13
7741734,2065,2006-07-05
7567740,2065,2006-09-28
7532384,2065,2006-11-15
7319709,2065,2002-07-23
7295734,2065,2004-07-14
7292758,2065,2005-07-01
7272285,2065,2003-12-10
7190853,2065,2002-06-25
7184641,2065,2005-05-06
7116458,2065,2005-03-08
7079308,2065,2004-04-08
7072547,2065,2003-06-18
7058242,2065,2004-05-20
7027681,2065,2003-07-30
6903873,2065,2000-08-08
6809856,2065,2003-04-11
6624945,2065,2001-02-12
6603911,2065,
6574383,2065,
6463200,2065,1999-10-14
6130780,2065,1999-02-19
6101300,2065,1998-05-15
6058127,2065,
5999308,2065,
5955749,2065,
5682401,2065,
5526449,2065,
5471180,2065,
5389943,2065,
5187461,2065,
16/851598,2065,
17/009041,2065,
15/833027,2065,
10598166,3655,2016-09-09
10098581,3655,2015-01-16
9709479,3655,2014-10-24
9605253,3655,2014-01-14
9605254,3655,2014-01-14
9201060,3655,2010-11-11
8691151,3655,2009-03-02
8454813,3655,2008-04-24
10477178,1745,2017-06-29
10317214,1745,
9665791,1745,2015-04-03
9412173,1745,2014-04-22
5363305,1745,
15/870027,1745,
10752249,1745,
16/830762,1745,
16/805218,1745,
16/440546,1745,
16/943520,1745,
10410540,7580,2017-03-15
9779638,7580,
5526906,7580,
4226554,7580,
10708992,5560,2019-09-26
10706820,5560,2019-08-19
10705706,5560,2018-03-06
10477641,5560,2018-09-24
10335061,5560,2016-10-22
10005312,5560,2016-04-16
9674929,5560,2015-03-10
9446585,5560,2015-08-23
9411010,5560,2014-10-03
9342632,5560,2013-03-04
8593073,5560,2010-10-15
8229130,5560,2008-09-10
8017890,5560,
7924160,5560,2007-03-07
7916128,5560,2010-01-04
7864051,5560,2006-09-18
7643015,5560,2002-05-24
7432893,5560,
7429936,5560,
7109865,5560,2002-09-26
6700310,5560,2001-09-07
6662099,5560,
6066954,5560,
6051981,5560,
6025726,5560,
5914701,5560,
5914610,5560,
5875257,5560,
5844415,5560,
5247261,5560,
08/947255,5560,
08/606540,5560,
11007455,6855,2019-05-07
10626037,6855,2018-08-30
10561987,6855,2018-02-08
10501344,6855,2015-04-23
10472258,6855,2016-12-30
10441921,6855,2016-05-18
10392270,6855,2016-07-15
10273170,6855,2016-10-20
10258926,6855,2016-02-10
10166510,6855,2016-11-13
10053373,6855,2015-07-22
9956528,6855,2015-09-15
9957180,6855,2017-03-02
9925494,6855,2015-11-17
9790102,6855,2015-08-31
9751047,6855,2014-10-17
9718709,6855,2013-03-13
9505635,6855,2014-12-22
9416800,6855,2013-06-24
9403104,6855,2015-06-19
9320984,6855,2015-06-03
9120033,6855,2013-06-12
9072984,6855,2011-09-23
8778065,6855,2013-08-26
8647477,6855,2011-02-15
8523985,6855,2012-07-12
8501007,6855,2012-02-13
8496234,6855,2012-07-16
8465006,6855,2012-09-21
8292272,6855,2009-09-04
8252092,6855,2009-10-05
8119007,6855,2010-11-19
6091062,6855,
6036023,6855,
5918648,6855,
16/711356,6855,
13/798273,6855,
15/167585,6855,
9617179,6855,2013-08-05
62/288577,6855,
16/834318,6855,
17/068239,6855,
16/199690,6855,
62/331606,6855,
16/735927,6855,
16/042423,6855,
13/958968,6855,
10406723,2755,2014-03-13
10353269,2755,2017-02-27
10073191,2755,2015-02-24
9842721,2755,2016-08-23
9536698,2755,2015-08-21
9512036,2755,2013-03-14
9116537,2755,2011-05-20
9052434,2755,2010-02-26
9031362,2755,2012-12-19
8285091,2755,2010-07-12
8045257,2755,2009-05-22
7768694,2755,2008-02-13
7092606,2755,2003-07-15
7079308,2755,2004-04-08
7072547,2755,2003-06-18
7058242,2755,2004-05-20
6809856,2755,2003-04-11
16/804612,2755,
9265461,3155,2010-08-31
10630917,20420,
16/260630,23345,
10347911,7110,
10033034,7110,2015-09-14
9985327,7110,2015-08-25
9954262,7110,2015-08-25
9595624,7110,2013-07-12
16/390647,7110,
16/061441,7110,
16/499656,7110,
16/027924,7110,
16/390599,7110,
16/687416,7110,
16/901419,22800,
10962810,1105,2019-09-27
10680413,1105,2017-05-01
10418273,1105,2016-10-11
10324256,1105,2015-01-14
9915785,1105,2015-11-25
9874689,1105,2016-07-13
9692209,1105,2014-05-23
9110221,1105,2013-02-08
9076921,1105,2009-07-20
8619358,1105,2009-11-03
8242480,1105,2010-06-23
8160404,1105,2006-11-20
7801406,1105,2005-08-01
7715676,1105,2006-05-31
7659627,1105,
7565046,1105,2007-12-12
7480430,1105,2006-02-08
7352942,1105,2006-04-24
7305157,1105,2005-11-08
7266263,1105,2005-11-08
7146074,1105,2004-06-14
7065271,1105,2002-10-25
16/691007,1105,
16/989448,1105,
16/621601,1105,
17/076098,15345,
16/839152,22765,
16/825724,15210,
16/341759,16615,
16/400840,16615,
10668435,5545,2018-01-23
10226427,5545,2016-03-16
10065154,5545,2013-10-04
10011817,5545,2008-09-29
9931410,5545,2013-10-09
9901879,5545,2014-10-31
9901879,5545,2014-10-31
9873092,5545,2013-05-20
2013231930,5545,
9555413,5545,2015-03-24
9381477,5545,2007-06-22
9289506,5545,2014-01-06
8986988,5545,2010-06-22
8652332,5545,2010-01-11
8440453,5545,2008-01-03
7898005,5545,2006-07-06
16/081157,5545,
62/269196,5545,
16/457349,5545,
15/766706,5545,
16/860054,5545,
16/341326,5545,
16/466786,5545,
15/497761,5545,
15/394557,5545,
14/434300,5545,
14/348043,5545,
16/863781,15865,
10962707,21010,
10713384,23690,2017-12-08
0160373,23690,
14/598628,23690,
10845007,2205,2019-04-11
10649072,2205,
10451210,2205,
10078031,2205,2016-02-16
10063374,2205,2016-04-15
9721448,2205,2014-12-15
9721448,2205,2014-12-15
9397587,2205,2014-11-19
9335233,2205,2011-04-27
9335233,2205,2011-04-27
9321466,2205,2013-04-01
9285290,2205,2013-11-05
9229530,2205,2013-05-03
9046427,2205,2012-03-05
8869599,2205,2012-01-23
8820143,2205,2011-04-08
8820143,2205,2011-04-08
8818723,2205,2012-08-27
8818723,2205,2012-08-27
8795572,2205,2009-04-17
8795572,2205,2009-04-17
8783297,2205,2012-03-01
8516610,2205,
8410798,2205,2009-01-22
8390233,2205,2008-06-02
8390233,2205,2008-06-02
8347409,2205,2010-05-24
8210840,2205,2009-04-17
8210840,2205,2009-04-17
7865268,2205,2005-06-23
7099003,2205,2004-05-06
7055528,2205,2003-03-27
5144549,2205,
16/408204,2205,
62/833390,2205,
62/819455,2205,
62/870668,2205,
8762736,16305,2009-04-02
10774326,1950,2017-06-23
16/441647,1950,
16/757296,1950,
16/337819,1950,
16/323158,1950,
16/612993,1950,
17/078807,8300,
10972713,16010,2019-12-23
10834372,16010,2018-06-05
16/121978,16010,
16/158831,16010,
16/361157,16160,
15/983051,16160,
9981392,4790,
9937324,4790,
16/409537,4790,
10680413,1090,2017-05-01
10571335,1090,2015-11-24
10240980,1090,2017-05-23
9692209,1090,2014-05-23
9110221,1090,2013-02-08
9046650,1090,2013-11-11
8837877,1090,
8619358,1090,2009-11-03
8242480,1090,2010-06-23
8203155,1090,2010-06-15
8160404,1090,2006-11-20
8115203,1090,2009-01-26
7872233,1090,2009-01-28
7840099,1090,2007-01-18
7831123,1090,2007-09-05
7801406,1090,2005-08-01
7787176,1090,2002-09-04
7738756,1090,2006-07-21
7723754,1090,2005-07-28
7715676,1090,2006-05-31
7659627,1090,
7566942,1090,2005-10-17
7565046,1090,2007-12-12
7480430,1090,2006-02-08
7447410,1090,2006-07-14
7424181,1090,2005-01-24
7415058,1090,2006-10-05
7352934,1090,2001-11-28
7352942,1090,2006-04-24
7305157,1090,2005-11-08
7266263,1090,2005-11-08
7190853,1090,2002-06-25
7146074,1090,2004-06-14
7123805,1090,2004-06-16
7092590,1090,2001-09-21
7068862,1090,2001-09-21
7065271,1090,2002-10-25
7043120,1090,2002-11-01
6946318,1090,2004-09-28
6944368,1090,2003-12-11
6925226,1090,2003-08-01
6859571,1090,2002-10-25
6859321,1090,2003-03-28
6850683,1090,2001-06-07
6832027,1090,2002-12-18
6812495,1090,2002-12-02
6635110,1090,
6631225,1090,2001-04-24
6624945,1090,2001-02-12
6352942,1090,
16/691007,1090,
16/989448,1090,
16/213376,1090,
10872072,17230,2017-12-12
10735515,17230,2018-05-22
20,15425,
16/842110,15425,
16/415353,8285,
14/907197,8285,
62/980504,8285,
63/113241,8285,
16/543254,8285,
15/887863,8285,
7072547,2750,2003-06-18
6574383,2750,
16/179714,17020,
16/432177,17020,
10968035,3245,2016-06-20
10897893,3245,2016-10-20
10882054,3245,2018-03-26
10882085,3245,2015-05-18
10695723,3245,2016-06-19
10537860,3245,2016-12-12
10294756,3245,2011-08-25
10155179,3245,2018-04-18
10124300,3245,2014-06-12
9975064,3245,2016-07-26
9947481,3245,2015-06-19
9625075,3245,2013-05-24
9556045,3245,2014-03-14
9498934,3245,2015-02-12
9427679,3245,2014-04-16
9381528,3245,2014-06-11
9309162,3245,2013-01-15
9254496,3245,2011-11-18
9207025,3245,2013-08-22
8983019,3245,2010-08-31
8940361,3245,2012-06-13
8574704,3245,2012-08-16
8535779,3245,2012-07-17
16/137087,3245,
15/654619,3245,
15/498437,3245,
16/036259,3245,
15/956128,3245,
16/635990,3245,
17/048205,3245,
16/955210,3245,
16/955200,3245,
15/127753,3245,
15/680167,3245,
15/998800,3245,
16/784895,3245,
16/552296,3245,
16/351415,3245,
16/945740,3245,
16/351403,3245,
17/071684,3245,
15/665117,3245,
16/788255,21110,
10068740,6395,2013-03-14
10045752,6395,2014-11-12
7759625,6395,2008-06-03
7394053,6395,2005-09-09
6208704,6395,
6205195,6395,
5930314,6395,
5784423,6395,
16/325936,6395,
16/684372,6395,
7912656,1825,2009-09-03
16/449305,5740,
16/644893,21575,
16/556470,21790,
10090466,6250,2017-07-21
16/867601,6250,
10218289,1370,2014-05-28
9945692,1370,2014-04-28
9786423,1370,2014-10-28
9762145,1370,2014-06-02
9407164,1370,2014-01-10
9374020,1370,2014-01-21
9024478,1370,2011-03-03
8907664,1370,2012-11-28
8344724,1370,2009-11-06
5483153,1370,
15/767635,1370,
16/494291,18045,
16/781338,21395,
10126506,1870,2017-04-12
10090466,15985,2017-07-21
11017309,4255,2018-07-11
10785858,4255,2016-02-03
10768659,4255,2019-02-12
10666091,4255,2018-11-08
10649306,4255,2019-02-25
10505334,4255,2018-04-03
10352856,4255,2016-12-14
10324237,4255,2017-03-31
10268232,4255,2017-06-02
10261389,4255,2017-06-22
10141790,4255,2017-10-25
10097044,4255,2016-06-20
10073191,4255,2015-02-24
10004135,4255,2016-08-24
9927616,4255,2016-08-16
9929690,4255,2014-10-31
9831722,4255,2016-03-29
9831682,4255,2014-08-13
9677741,4255,2016-04-04
9458989,4255,2013-12-30
9116537,4255,2011-05-20
9065286,4255,2014-06-12
9065249,4255,2014-10-28
9057830,4255,2011-07-19
9046647,4255,2013-02-19
8969831,4255,
8928543,4255,2012-07-13
8902946,4255,2013-02-20
8837550,4255,2013-03-06
8836172,4255,2012-11-15
8823250,4255,2013-01-02
8791599,4255,2009-12-30
8772971,4255,2009-12-30
8772972,4255,2009-12-30
8766485,4255,2009-12-30
8760007,4255,2009-12-16
8760008,4255,2009-12-30
8400023,4255,2009-12-23
8400018,4255,2009-12-16
8400022,4255,2009-12-23
8400021,4255,2009-12-16
8400024,4255,2009-12-30
8400020,4255,2009-12-16
8400019,4255,2009-12-16
8395283,4255,2009-12-16
8395282,4255,2009-03-31
8362651,4255,2009-10-01
8285091,4255,2010-07-12
8189257,4255,2009-05-01
8097983,4255,2009-05-08
8084889,4255,2009-03-31
8076800,4255,2009-03-31
8076801,4255,2009-05-14
8045257,4255,2009-05-22
8022576,4255,2009-03-31
7825543,4255,2008-03-26
7768694,4255,2008-02-13
7741734,4255,2006-07-05
7184641,4255,2005-05-06
7116458,4255,2005-03-08
7079308,4255,2004-04-08
7027681,4255,2003-07-30
6809856,4255,2003-04-11
17/009041,4255,
16/986383,4255,
15/935132,4255,
16/842048,4255,
15/820906,4255,
16/851598,4255,
15/833027,4255,
16/460683,4255,
16/804612,4255,
10448152,1760,2016-09-21
7495994,1760,2006-06-07
10878818,5555,2018-09-05
9569001,5555,2010-02-03
8924858,5555,2011-10-27
8751049,5555,2011-05-24
6236768,5555,
5563988,5555,
5875257,2900,
16/983974,2900,
10972713,1055,2019-12-23
10850495,1055,2017-01-27
10834372,1055,2018-06-05
10456984,1055,2017-12-15
10425634,1055,2018-02-01
10252466,1055,2015-03-12
9967538,1055,2015-02-04
9939377,1055,2013-07-05
9767226,1055,2014-06-26
9756316,1055,2014-11-03
9720245,1055,
9588489,1055,2011-06-23
9843776,1055,2015-07-15
9791706,1055,2014-01-09
9623608,1055,2013-10-21
9589097,1055,2013-08-21
9767226,1055,2014-06-26
9237331,1055,2011-04-08
9266287,1055,2013-09-18
9436059,1055,2013-08-02
9179134,1055,2012-11-27
8952959,1055,2011-04-13
9082222,1055,2011-10-18
9188783,1055,2011-09-09
9202310,1055,2012-09-10
8643684,1055,2011-07-18
8711204,1055,2010-04-23
8903534,1055,2013-11-11
8699858,1055,2008-11-26
8669981,1055,2010-12-14
8508801,1055,2008-11-26
8600538,1055,2011-04-11
8520972,1055,2008-11-26
8565909,1055,2011-02-18
8447769,1055,2010-08-25
8290251,1055,2008-11-26
7916934,1055,2007-04-04
7929804,1055,
7756356,1055,
7602990,1055,2005-09-29
7609327,1055,
7599555,1055,
7628074,1055,
7408591,1055,
7319467,1055,
7367723,1055,
7420590,1055,2006-03-24
7218324,1055,
7194125,1055,
7142726,1055,
6903738,1055,
6792140,1055,
6831641,1055,2002-06-17
13/585383,1055,
11/092375,1055,
15/687211,1055,
16/121978,1055,
17/061548,1055,
15/418551,1055,
16/158831,1055,
16/868876,1055,
16/526068,1055,
11/937659,1055,
10/783542,1055,
16/507693,1055,
11/392917,1055,
16/502551,22170,
10535256,1475,
9116983,1475,
9332911,6880,2012-08-13
8262579,6880,2008-05-16
7017146,1465,
6370681,1465,1997-10-28
6349298,1465,2000-05-05
6070163,1465,1998-08-31
5819270,1465,1997-08-27
10866096,1070,2019-12-11
10601452,1070,2018-08-29
10539419,1070,2017-05-16
10135471,1070,2017-06-02
9189254,1070,2010-10-01
8788884,1070,2010-12-07
7492989,7365,2006-05-23
6882477,7365,
6822248,7365,
5136169,7365,
4890309,7365,
16/993733,7365,
14/598628,1205,
62/255785,1205,
16/335483,15165,
16/966893,15400,
62/773419,15400,
62/735773,15400,
62/682497,15400,
62/729056,15400,
16/565634,15400,
9766181,15615,2014-06-27
9588416,15615,2014-11-10
11025600,1505,2018-11-08
10944610,1505,2018-12-20
10872072,1505,2017-12-12
10756843,1505,2015-02-11
10735515,1505,2018-05-22
10608672,1505,2018-07-03
10608673,1505,2018-07-03
10608780,1505,2017-02-02
10530574,1505,2018-03-19
10504614,1505,2016-04-07
10452621,1505,2017-02-08
10311243,1505,2014-03-13
10243692,1505,2016-10-21
10027399,1505,2015-03-04
10009259,1505,2016-11-22
9998406,1505,2015-09-02
9923714,1505,2015-08-10
9877265,1505,2014-06-05
9762957,1505,2015-08-25
9680928,1505,2015-07-01
9607003,1505,2013-08-13
9559831,1505,2015-08-14
9544126,1505,2012-10-18
9537759,1505,2013-01-30
9369541,1505,2013-11-22
9369255,1505,
9361936,1505,2015-03-25
9294113,1505,2012-07-05
9271123,1505,2013-08-29
9253608,1505,2013-08-29
9203441,1505,
9185529,1505,2013-08-16
9165013,1505,2012-11-16
9160440,1505,2007-05-31
9160687,1505,2013-02-07
9148291,1505,2013-05-14
9143274,1505,2012-10-18
9137492,1505,2013-03-15
9025607,1505,2012-11-05
9019643,1505,2013-08-13
8918902,1505,
8891593,1505,2011-09-06
8780693,1505,2011-11-08
8571214,1505,2011-03-25
8526451,1505,2012-02-24
8482441,1505,2012-06-01
8473998,1505,2010-07-29
8451756,1505,2012-05-15
8375102,1505,2011-10-06
8279781,1505,2009-08-28
